,area_type,location,society,total_sqft,bath,balcony,price,bed,price_per_sqft
10989,Super built-up  Area,Jigani,DLhtsen,1300,3.0,3.0,55.0,3,4230.7692307692305
10990,Super built-up  Area,JP Nagar,GrrvaGr,1107,2.0,1.0,57.0,2,5149.051490514905
10991,Super built-up  Area,Old Madras Road,Brglede,1720,3.0,2.0,106.0,3,6162.790697674419
10992,Super built-up  Area,others,other_society,1540,3.0,2.0,150.0,3,9740.25974025974
10993,Super built-up  Area,Bannerghatta Road,GrrvaGr,1000,2.0,1.0,44.5,2,4450.0
10994,Super built-up  Area,Electronic City,other_society,710,1.0,1.0,40.42,1,5692.957746478874
10995,Super built-up  Area,Thanisandra,SLaceda,1100,2.0,1.0,38.0,2,3454.5454545454545
10996,Built-up  Area,others,other_society,3200,4.0,0.0,270.0,4,8437.5
10997,Plot  Area,others,GrrvaGr,900,2.0,2.0,160.0,2,17777.777777777777
10998,Built-up  Area,Bannerghatta Road,other_society,1250,2.0,0.0,48.0,2,3840.0
10999,Built-up  Area,Kaggadasapura,GrrvaGr,2400,4.0,3.0,130.0,5,5416.666666666667
11000,Super built-up  Area,Hegde Nagar,other_society,1584,3.0,1.0,104.0,3,6565.656565656565
11001,Plot  Area,others,GrrvaGr,875,4.0,0.0,150.0,4,17142.85714285714
11002,Plot  Area,Kammasandra,GrrvaGr,1200,6.0,3.0,60.0,4,5000.0
11003,Super built-up  Area,Kaggadasapura,SrncyRe,1485,2.0,2.0,70.0,3,4713.804713804714
11004,Built-up  Area,Hennur Road,Maity W,1100,2.0,1.0,78.0,3,7090.909090909091
11005,Super built-up  Area,8th Phase JP Nagar,GrrvaGr,1245,2.0,1.0,59.0,2,4738.955823293173
11006,Built-up  Area,Hennur Road,other_society,1880,4.0,0.0,154.0,4,8191.489361702128
11007,Super built-up  Area,Frazer Town,GrrvaGr,2214,3.0,3.0,350.0,3,15808.491418247515
11008,Built-up  Area,others,GrrvaGr,1050,2.0,2.0,45.0,2,4285.714285714285
11009,Plot  Area,Vishveshwarya Layout,GrrvaGr,600,4.0,2.0,95.0,4,15833.333333333334
11010,Super built-up  Area,Bannerghatta Road,other_society,1640,3.0,2.0,105.0,3,6402.4390243902435
11011,Super built-up  Area,others,other_society,1165,2.0,1.0,65.0,2,5579.399141630901
11012,Built-up  Area,Kengeri Satellite Town,other_society,1110,2.0,1.0,43.0,2,3873.873873873874
11013,Super built-up  Area,others,GrrvaGr,1200,5.0,2.0,200.0,7,16666.666666666668
11014,Built-up  Area,others,other_society,4000,4.0,2.0,630.0,4,15750.0
11015,Built-up  Area,Uttarahalli,GrrvaGr,4500,4.0,0.0,150.0,4,3333.3333333333335
11016,Plot  Area,others,GrrvaGr,600,4.0,3.0,65.0,4,10833.333333333334
11017,Super built-up  Area,Haralur Road,NDionas,1300,2.0,2.0,75.0,2,5769.2307692307695
11018,Plot  Area,others,GrrvaGr,1200,1.0,0.0,42.0,2,3500.0
11019,Plot  Area,Yelahanka,other_society,1200,2.0,2.0,12.75,2,1062.5
11020,Super built-up  Area,Hennur Road,Puachal,1232,2.0,1.0,69.61,2,5650.162337662337
11021,Super built-up  Area,Jalahalli,GrrvaGr,1704,3.0,2.0,94.36,3,5537.55868544601
11022,Built-up  Area,7th Phase JP Nagar,GrrvaGr,1275,2.0,2.0,88.0,3,6901.9607843137255
11023,Super built-up  Area,Sarjapur  Road,other_society,1222,2.0,1.0,68.0,3,5564.648117839607
11024,Super built-up  Area,Varthur,other_society,1155,2.0,2.0,39.0,2,3376.6233766233768
11025,Super built-up  Area,Electronic City,GrrvaGr,1000,2.0,1.0,29.95,2,2995.0
11026,Super built-up  Area,Horamavu Banaswadi,other_society,1200,2.0,1.0,45.0,2,3750.0
11027,Super built-up  Area,Yelahanka,Goues A,1517,3.0,2.0,71.28,3,4698.7475280158205
11028,Super built-up  Area,Horamavu Agara,GrrvaGr,1166,2.0,1.0,37.29,2,3198.1132075471696
11029,Built-up  Area,Electronic City,Itelaa,870,2.0,2.0,24.0,2,2758.6206896551726
11030,Super built-up  Area,5th Phase JP Nagar,GrrvaGr,4000,5.0,2.0,170.0,5,4250.0
11031,Plot  Area,Rajaji Nagar,GrrvaGr,1350,4.0,1.0,230.0,4,17037.037037037036
11032,Super built-up  Area,Yelahanka,Niareum,3019,6.0,2.0,190.0,4,6293.474660483604
11033,Super built-up  Area,Whitefield,other_society,1345,3.0,1.0,58.0,3,4312.267657992565
11034,Plot  Area,Dommasandra,GrrvaGr,900,3.0,1.0,75.0,3,8333.333333333334
11035,Super built-up  Area,EPIP Zone,other_society,3800,5.0,2.0,170.0,4,4473.684210526316
11036,Super built-up  Area,Chandapura,GrrvaGr,971,2.0,2.0,38.0,3,3913.491246138002
11037,Super built-up  Area,Hennur,Shateor,1255,2.0,1.0,52.32,2,4168.924302788844
11038,Built-up  Area,EPIP Zone,other_society,1810,2.0,2.0,65.0,2,3591.160220994475
11039,Built-up  Area,others,GrrvaGr,1300,2.0,1.0,58.0,2,4461.538461538462
11040,Super built-up  Area,Thanisandra,MenueNo,1185,2.0,2.0,45.0,2,3797.46835443038
11041,Super built-up  Area,Pattandur Agrahara,other_society,1350,2.0,3.0,68.0,2,5037.037037037037
11042,Super built-up  Area,Budigere,other_society,1510,3.0,0.0,76.16,3,5043.7086092715235
11043,Super built-up  Area,Thyagaraja Nagar,GrrvaGr,3000,6.0,3.0,180.0,7,6000.0
11044,Plot  Area,Brookefield,GrrvaGr,1560,3.0,2.0,149.0,4,9551.28205128205
11045,Super built-up  Area,Somasundara Palya,ManceEl,1650,3.0,2.0,126.0,3,7636.363636363636
11046,Super built-up  Area,others,GrrvaGr,1645,3.0,2.0,87.0,3,5288.753799392097
11047,Super built-up  Area,Hennur Road,other_society,1748,3.0,2.0,103.0,3,5892.448512585813
11048,Plot  Area,Channasandra,GrrvaGr,1200,3.0,1.0,67.77,3,5647.5
11049,Built-up  Area,Kengeri Satellite Town,other_society,1170,2.0,3.0,50.0,2,4273.504273504273
11050,Built-up  Area,Sarjapur  Road,Saitya,3420,4.0,2.0,225.0,4,6578.9473684210525
11051,Built-up  Area,Hulimavu,other_society,1320,2.0,2.0,65.0,3,4924.242424242424
11052,Super built-up  Area,Bhoganhalli,Rosha I,1610,3.0,2.0,84.53,3,5250.310559006211
11053,Super built-up  Area,Frazer Town,other_society,1870,3.0,3.0,180.0,3,9625.668449197861
11054,Super built-up  Area,Sarjapur  Road,other_society,1510,2.0,1.0,110.0,3,7284.76821192053
11055,Built-up  Area,others,GrrvaGr,2700,7.0,3.0,110.0,6,4074.074074074074
11056,Super built-up  Area,others,GrrvaGr,1305,2.0,1.0,45.68,3,3500.383141762452
11057,Super built-up  Area,Mahadevpura,Neisei,1500,2.0,1.0,70.0,3,4666.666666666667
11058,Super built-up  Area,Indira Nagar,other_society,1149,2.0,1.0,130.0,2,11314.186248912098
11059,Built-up  Area,Thanisandra,Bhmesy,1948,4.0,2.0,129.0,4,6622.17659137577
11060,Plot  Area,Margondanahalli,GrrvaGr,1448,3.0,1.0,70.0,3,4834.254143646409
11061,Super built-up  Area,Sarjapur  Road,SJityaz,1242,2.0,1.0,78.0,2,6280.193236714976
11062,Super built-up  Area,Sonnenahalli,Skacak,1268,2.0,1.0,58.0,2,4574.132492113565
11063,Super built-up  Area,Ramamurthy Nagar,other_society,1101,2.0,1.0,50.0,2,4541.326067211626
11064,Super built-up  Area,others,other_society,1255,2.0,3.0,65.0,2,5179.282868525896
11065,Super built-up  Area,Gunjur,other_society,1362,3.0,1.0,62.63,3,4598.384728340676
11066,Super built-up  Area,Sarjapur  Road,other_society,984,3.0,2.0,140.0,3,14227.642276422765
11067,Super built-up  Area,Hosa Road,other_society,1089,2.0,1.0,32.67,2,3000.0
11068,Built-up  Area,others,GrrvaGr,800,1.0,3.0,95.0,2,11875.0
11069,Super built-up  Area,Uttarahalli,Aklia R,1345,2.0,1.0,57.0,3,4237.918215613383
11070,Plot  Area,Thanisandra,GrrvaGr,3600,9.0,3.0,125.0,8,3472.222222222222
11071,Plot  Area,others,GrrvaGr,1650,2.0,1.0,140.0,4,8484.848484848484
11072,Super built-up  Area,Kaggalipura,Baowsig,950,2.0,1.0,45.0,2,4736.8421052631575
11073,Super built-up  Area,HBR Layout,other_society,1068,2.0,1.0,43.0,2,4026.2172284644193
11074,Built-up  Area,Yelahanka New Town,KHatsFl,860,1.0,2.0,31.0,2,3604.6511627906975
11075,Built-up  Area,Kengeri,GrrvaGr,3000,5.0,2.0,130.0,8,4333.333333333333
11076,Super built-up  Area,Yelahanka,Pyikad,1756,3.0,2.0,66.73,3,3800.113895216401
11077,Super built-up  Area,Whitefield,SSthamh,1205,2.0,1.0,41.0,2,3402.4896265560164
11078,Plot  Area,Hoodi,GrrvaGr,1120,8.0,2.0,155.0,8,13839.285714285714
11079,Super built-up  Area,Banashankari,Bregae,1800,3.0,2.0,125.0,3,6944.444444444444
11080,Super built-up  Area,others,GrrvaGr,8321,5.0,2.0,2912.0,4,34995.79377478668
11081,Built-up  Area,Hormavu,other_society,1604,3.0,0.0,68.0,3,4239.401496259352
11082,Super built-up  Area,Old Airport Road,Jaades,2732,4.0,3.0,204.0,4,7467.0571010248905
11083,Super built-up  Area,Chandapura,SunceEs,1015,2.0,2.0,25.88,2,2549.753694581281
11084,Super built-up  Area,Banashankari,GrrvaGr,1200,2.0,2.0,42.0,3,3500.0
11085,Super built-up  Area,Ananth Nagar,GrrvaGr,1010,2.0,2.0,38.0,2,3762.3762376237623
11086,Built-up  Area,Nagarbhavi,GrrvaGr,1250,3.0,0.0,170.0,2,13600.0
11087,Super built-up  Area,Doddakallasandra,GrrvaGr,1010,2.0,1.0,41.0,2,4059.4059405940593
11088,Super built-up  Area,Yelahanka,other_society,1050,2.0,2.0,33.1,2,3152.3809523809523
11089,Super built-up  Area,Harlur,GrrvaGr,1710,3.0,2.0,85.0,3,4970.7602339181285
11090,Super built-up  Area,Mysore Road,other_society,1248,3.0,2.0,115.0,3,9214.74358974359
11091,Built-up  Area,Attibele,GrrvaGr,410,1.0,1.0,10.0,1,2439.0243902439024
11092,Super built-up  Area,Bannerghatta Road,other_society,1656,2.0,1.0,62.93,3,3800.1207729468597
11093,Super built-up  Area,others,other_society,1451,3.0,1.0,68.0,3,4686.423156443831
11094,Super built-up  Area,Giri Nagar,GrrvaGr,1200,3.0,0.0,175.0,6,14583.333333333334
11095,Super built-up  Area,JP Nagar,other_society,1250,2.0,2.0,93.0,2,7440.0
11096,Plot  Area,others,other_society,4395,3.0,3.0,240.0,3,5460.750853242321
11097,Super built-up  Area,Hebbal,other_society,4600,6.0,2.0,650.0,4,14130.434782608696
11098,Built-up  Area,Sonnenahalli,other_society,1340,2.0,3.0,42.0,3,3134.3283582089553
11099,Super built-up  Area,others,other_society,1100,2.0,2.0,38.5,2,3500.0
11100,Super built-up  Area,Whitefield,other_society,6000,6.0,2.0,700.0,4,11666.666666666666
11101,Super built-up  Area,Devarachikkanahalli,other_society,1700,3.0,1.0,71.0,3,4176.470588235294
11102,Plot  Area,Yelahanka,GrrvaGr,1200,5.0,0.0,150.0,6,12500.0
11103,Super built-up  Area,KR Puram,other_society,1096,2.0,1.0,43.0,2,3923.3576642335765
11104,Super built-up  Area,Electronic City Phase II,Sryalan,1160,2.0,1.0,33.5,2,2887.9310344827586
11105,Built-up  Area,others,GrrvaGr,1936,3.0,2.0,139.0,3,7179.752066115702
11106,Super built-up  Area,Nehru Nagar,other_society,1269,2.0,2.0,63.0,3,4964.5390070921985
11107,Super built-up  Area,others,GrrvaGr,3500,3.0,1.0,630.0,3,18000.0
11108,Super built-up  Area,Panathur,Prcesvy,1586,3.0,1.0,125.0,3,7881.462799495586
11109,Super built-up  Area,Rajaji Nagar,ProdsWe,1376,2.0,1.0,124.0,2,9011.627906976744
11110,Super built-up  Area,Kanakpura Road,JRrnauv,1452,3.0,3.0,56.5,3,3891.184573002755
11111,Super built-up  Area,Hosa Road,Sosisic,1538,3.0,1.0,107.0,3,6957.087126137842
11112,Super built-up  Area,Hosur Road,PuendWe,1427,2.0,1.0,130.0,3,9110.021023125439
11113,Built-up  Area,others,GrrvaGr,935,2.0,0.0,40.0,2,4278.07486631016
11114,Built-up  Area,others,other_society,1220,2.0,3.0,65.0,2,5327.868852459016
11115,Super built-up  Area,Harlur,Prncyrn,1197,2.0,1.0,77.0,2,6432.748538011696
11116,Super built-up  Area,Varthur,GrrvaGr,674,1.0,1.0,19.9,2,2952.522255192878
11117,Built-up  Area,Kengeri,GrrvaGr,410,1.0,1.0,15.0,1,3658.5365853658536
11118,Built-up  Area,Thanisandra,Bhmesy,1573,3.0,1.0,90.0,3,5721.551176096631
11119,Super built-up  Area,Dodda Nekkundi,other_society,1135,2.0,2.0,58.0,2,5110.132158590309
11120,Built-up  Area,others,GrrvaGr,1400,2.0,1.0,40.43,3,2887.8571428571427
11121,Super built-up  Area,others,GrrvaGr,1200,1.0,0.0,65.0,1,5416.666666666667
11122,Plot  Area,others,GrrvaGr,1800,3.0,0.0,95.0,3,5277.777777777777
11123,Built-up  Area,others,other_society,2045,3.0,2.0,108.0,3,5281.173594132029
11124,Super built-up  Area,Sonnenahalli,Skacak,1268,2.0,1.0,56.0,2,4416.403785488959
11125,Super built-up  Area,Kambipura,Prrtht,883,2.0,1.0,39.0,2,4416.761041902605
11126,Super built-up  Area,Yelahanka,PuziaVe,1600,3.0,3.0,100.0,3,6250.0
11127,Super built-up  Area,Thanisandra,Bhmesy,1056,2.0,2.0,70.0,2,6628.787878787879
11128,Plot  Area,Jigani,GrrvaGr,1200,11.0,2.0,105.0,10,8750.0
11129,Plot  Area,Whitefield,other_society,4500,4.0,2.0,330.0,4,7333.333333333333
11130,Super built-up  Area,KR Puram,other_society,1204,2.0,2.0,58.0,2,4817.275747508305
11131,Super built-up  Area,others,other_society,1410,2.0,1.0,54.0,3,3829.7872340425533
11132,Built-up  Area,Hennur Road,other_society,1460,2.0,1.0,80.3,2,5500.0
11133,Super built-up  Area,Dodda Nekkundi,GrrvaGr,1100,2.0,1.0,41.18,2,3743.6363636363635
11134,Super built-up  Area,others,other_society,1310,2.0,1.0,88.0,2,6717.557251908397
11135,Super built-up  Area,Sector 2 HSR Layout,other_society,1600,3.0,2.0,90.0,3,5625.0
11136,Super built-up  Area,others,GrrvaGr,1250,2.0,2.0,55.0,2,4400.0
11137,Super built-up  Area,Sarjapur  Road,SJityaz,1665,3.0,2.0,74.93,3,4500.3003003003005
11138,Super built-up  Area,Uttarahalli,Aklia R,1345,2.0,1.0,57.0,3,4237.918215613383
11139,Built-up  Area,others,GrrvaGr,2000,5.0,2.0,240.0,5,12000.0
11140,Super built-up  Area,Singasandra,other_society,1416,2.0,2.0,67.0,2,4731.6384180790965
11141,Super built-up  Area,HSR Layout,NRosete,1145,2.0,2.0,46.0,2,4017.467248908297
11142,Built-up  Area,Munnekollal,GrrvaGr,7200,10.0,3.0,200.0,10,2777.777777777778
11143,Built-up  Area,Jigani,DLhtsen,1231,3.0,2.0,58.0,3,4711.6165718927705
11144,Super built-up  Area,Yelahanka,other_society,1664,3.0,0.0,73.95,3,4444.110576923077
11145,Built-up  Area,TC Palaya,GrrvaGr,2000,3.0,1.0,76.0,3,3800.0
11146,Built-up  Area,Rajiv Nagar,other_society,972,2.0,2.0,43.0,2,4423.868312757201
11147,Built-up  Area,others,GrrvaGr,4500,4.0,3.0,345.0,4,7666.666666666667
11148,Super built-up  Area,Bellandur,GrrvaGr,1185,2.0,1.0,47.39,2,3999.15611814346
11149,Built-up  Area,Green Glen Layout,GrrvaGr,1750,3.0,2.0,81.0,3,4628.571428571428
11150,Built-up  Area,others,other_society,3155,4.0,2.0,316.0,3,10015.847860538826
11151,Super built-up  Area,Balagere,Soresea,1007,2.0,1.0,68.0,2,6752.730883813307
11152,Super built-up  Area,Rajaji Nagar,GrrvaGr,1700,3.0,2.0,200.0,3,11764.70588235294
11153,Super built-up  Area,Whitefield,other_society,1250,2.0,2.0,85.0,2,6800.0
11154,Super built-up  Area,others,GrrvaGr,1200,2.0,1.0,54.0,2,4500.0
11155,Super built-up  Area,Horamavu Agara,other_society,994,2.0,1.0,42.28,2,4253.521126760564
11156,Super built-up  Area,Ramamurthy Nagar,GrrvaGr,1150,2.0,2.0,40.0,2,3478.2608695652175
11157,Super built-up  Area,Thanisandra,MenueNo,1220,2.0,2.0,46.0,2,3770.4918032786886
11158,Super built-up  Area,others,other_society,1441,2.0,1.0,115.0,2,7980.569049271339
11159,Super built-up  Area,Old Madras Road,other_society,1157,2.0,2.0,47.32,2,4089.887640449438
11160,Super built-up  Area,others,GrrvaGr,1300,6.0,3.0,150.0,6,11538.461538461539
11161,Super built-up  Area,Thigalarapalya,Prtanha,1400,2.0,2.0,105.0,2,7500.0
11162,Built-up  Area,Tindlu,GrrvaGr,1370,3.0,1.0,65.0,3,4744.525547445255
11163,Plot  Area,Magadi Road,GrrvaGr,1200,4.0,1.0,130.0,5,10833.333333333334
11164,Super built-up  Area,Judicial Layout,GrrvaGr,900,2.0,1.0,40.0,2,4444.444444444444
11165,Super built-up  Area,others,GrrvaGr,418,1.0,1.0,17.0,1,4066.9856459330144
11166,Plot  Area,others,GrrvaGr,1200,3.0,1.0,80.0,3,6666.666666666667
11167,Built-up  Area,ISRO Layout,GrrvaGr,1200,2.0,3.0,43.0,2,3583.3333333333335
11168,Super built-up  Area,Talaghattapura,GrrvaGr,1062,2.0,1.0,42.48,2,4000.0
11169,Super built-up  Area,Kanakpura Road,GrrvaGr,1120,2.0,1.0,51.0,2,4553.571428571428
11170,Super built-up  Area,Bannerghatta Road,GrrvaGr,1012,2.0,1.0,44.0,2,4347.826086956522
11171,Plot  Area,others,GrrvaGr,1500,2.0,1.0,200.0,3,13333.333333333334
11172,Built-up  Area,ISRO Layout,GrrvaGr,950,4.0,2.0,180.0,4,18947.36842105263
11173,Super built-up  Area,others,other_society,675,2.0,2.0,13.5,2,2000.0
11174,Super built-up  Area,Kanakpura Road,other_society,1430,2.0,2.0,78.0,2,5454.545454545455
11175,Super built-up  Area,Channasandra,GrrvaGr,1195,2.0,1.0,56.0,3,4686.192468619247
11176,Super built-up  Area,Old Madras Road,Brica E,2640,5.0,1.0,150.0,3,5681.818181818182
11177,Super built-up  Area,Bisuvanahalli,Prityel,1075,2.0,1.0,42.0,3,3906.9767441860463
11178,Super built-up  Area,Hennur Road,other_society,1550,3.0,0.0,75.99,3,4902.58064516129
11179,Plot  Area,Kammanahalli,GrrvaGr,782,4.0,2.0,85.0,6,10869.565217391304
11180,Built-up  Area,Sonnenahalli,Skacak,1011,2.0,1.0,59.0,2,5835.806132542038
11181,Super built-up  Area,7th Phase JP Nagar,BriumMi,1450,2.0,1.0,102.0,3,7034.482758620689
11182,Super built-up  Area,Sarjapur  Road,Ahriaup,1129,2.0,1.0,69.0,2,6111.603188662533
11183,Super built-up  Area,Sarjapura - Attibele Road,other_society,1126,2.0,1.0,36.0,2,3197.158081705151
11184,Plot  Area,Attibele,other_society,1200,3.0,2.0,110.0,3,9166.666666666666
11185,Super built-up  Area,Sarjapur  Road,other_society,1180,2.0,2.0,45.0,3,3813.5593220338983
11186,Plot  Area,others,GrrvaGr,600,4.0,2.0,125.0,3,20833.333333333332
11187,Plot  Area,Bannerghatta,GrrvaGr,940,4.0,2.0,45.0,4,4787.234042553191
11188,Super built-up  Area,Hennur Road,other_society,1933,3.0,2.0,140.0,3,7242.628039317124
11189,Built-up  Area,TC Palaya,GrrvaGr,1082,2.0,2.0,64.0,2,5914.972273567468
11190,Plot  Area,LB Shastri Nagar,GrrvaGr,2400,8.0,1.0,250.0,8,10416.666666666666
11191,Super built-up  Area,others,other_society,610,1.0,0.0,28.0,1,4590.163934426229
11192,Plot  Area,Raja Rajeshwari Nagar,GrrvaGr,1560,4.0,1.0,160.0,4,10256.410256410256
11193,Super built-up  Area,Kathriguppe,Prone M,1300,3.0,3.0,77.99,3,5999.230769230769
11194,Built-up  Area,Kudlu Gate,GrrvaGr,3850,6.0,0.0,205.0,4,5324.675324675325
11195,Built-up  Area,CV Raman Nagar,GrrvaGr,1125,2.0,1.0,46.0,2,4088.8888888888887
11196,Plot  Area,others,GrrvaGr,2400,7.0,2.0,107.0,6,4458.333333333333
11197,Super built-up  Area,Kengeri Satellite Town,GrrvaGr,777,2.0,0.0,25.0,2,3217.5032175032175
11198,Super built-up  Area,Battarahalli,GrrvaGr,2500,3.0,1.0,65.0,4,2600.0
11199,Super built-up  Area,Old Airport Road,other_society,1798,3.0,2.0,150.0,3,8342.602892102335
11200,Built-up  Area,others,other_society,1864,3.0,2.0,120.0,3,6437.768240343347
11201,Super built-up  Area,Whitefield,GrrvaGr,1115,2.0,1.0,51.91,2,4655.605381165919
11202,Super built-up  Area,Kengeri,GrrvaGr,400,1.0,1.0,25.0,1,6250.0
11203,Super built-up  Area,Rajaji Nagar,GrrvaGr,1200,2.0,1.0,70.0,2,5833.333333333333
11204,Super built-up  Area,Ananth Nagar,GrrvaGr,992,2.0,2.0,24.8,2,2500.0
11205,Built-up  Area,others,GrrvaGr,950,2.0,3.0,57.0,2,6000.0
11206,Plot  Area,R.T. Nagar,GrrvaGr,1500,4.0,3.0,185.0,4,12333.333333333334
11207,Super built-up  Area,Bellandur,other_society,1200,2.0,1.0,62.0,2,5166.666666666667
11208,Built-up  Area,GM Palaya,other_society,1735,3.0,2.0,70.0,3,4034.5821325648417
11209,Built-up  Area,BTM 2nd Stage,other_society,1750,3.0,3.0,172.0,3,9828.57142857143
11210,Super built-up  Area,HSR Layout,other_society,1009,2.0,2.0,56.0,2,5550.049554013875
11211,Super built-up  Area,Jalahalli,other_society,1470,2.0,3.0,102.0,3,6938.775510204082
11212,Super built-up  Area,Bannerghatta Road,GrrvaGr,1527,3.0,2.0,115.0,3,7531.106745252128
11213,Built-up  Area,others,other_society,985,2.0,1.0,45.0,2,4568.527918781726
11214,Built-up  Area,Chandapura,GrrvaGr,3300,4.0,2.0,135.0,4,4090.909090909091
11215,Super built-up  Area,Whitefield,Asarqz,1277,2.0,1.0,77.0,2,6029.757243539546
11216,Super built-up  Area,others,other_society,1100,2.0,1.0,62.0,2,5636.363636363636
11217,Super built-up  Area,Whitefield,other_society,1820,3.0,2.0,140.0,3,7692.307692307692
11218,Super built-up  Area,others,GrrvaGr,1530,3.0,3.0,87.0,4,5686.274509803921
11219,Super built-up  Area,Banashankari,other_society,1886,3.0,2.0,205.0,3,10869.565217391304
11220,Plot  Area,others,GrrvaGr,1200,2.0,0.0,190.0,3,15833.333333333334
11221,Super built-up  Area,Jakkur,BrdgeNo,1880,4.0,2.0,110.0,3,5851.063829787234
11222,Super built-up  Area,Hennur,Shateor,1255,2.0,2.0,52.35,2,4171.314741035857
11223,Super built-up  Area,Kanakpura Road,PrarePa,700,2.0,1.0,36.0,2,5142.857142857143
11224,Super built-up  Area,Somasundara Palya,GrrvaGr,1140,2.0,2.0,46.0,2,4035.0877192982457
11225,Built-up  Area,Electronic City Phase II,Sryalan,1025,2.0,1.0,29.6,2,2887.8048780487807
11226,Built-up  Area,Whitefield,other_society,3453,4.0,2.0,247.0,4,7153.200115841298
11227,Super built-up  Area,Uttarahalli,GrrvaGr,1490,2.0,2.0,59.6,3,4000.0
11228,Plot  Area,others,GrrvaGr,1200,4.0,2.0,165.0,4,13750.0
11229,Super built-up  Area,Sarjapur  Road,Adeatlm,1850,3.0,2.0,140.0,3,7567.5675675675675
11230,Super built-up  Area,Kaikondrahalli,GrrvaGr,1250,2.0,1.0,78.0,2,6240.0
11231,Super built-up  Area,others,GrrvaGr,2400,3.0,1.0,108.0,4,4500.0
11232,Super built-up  Area,Kodihalli,other_society,3522,5.0,3.0,716.0,4,20329.358319136853
11233,Super built-up  Area,Jalahalli,other_society,1244,2.0,2.0,88.0,2,7073.954983922829
11234,Plot  Area,Kumaraswami Layout,GrrvaGr,623,4.0,1.0,75.0,4,12038.52327447833
11235,Super built-up  Area,Kengeri Satellite Town,other_society,1025,2.0,1.0,28.57,2,2787.317073170732
11236,Super built-up  Area,Sarjapur  Road,other_society,1034,2.0,1.0,38.0,2,3675.0483558994197
11237,Super built-up  Area,Kengeri Satellite Town,other_society,1191,2.0,2.0,33.34,3,2799.3282955499585
11238,Super built-up  Area,Kasavanhalli,other_society,1719,3.0,2.0,71.0,3,4130.308318789994
11239,Super built-up  Area,7th Phase JP Nagar,GrrvaGr,1035,2.0,1.0,39.33,2,3800.0
11240,Plot  Area,2nd Stage Nagarbhavi,GrrvaGr,1500,3.0,2.0,230.0,4,15333.333333333334
11241,Super built-up  Area,Hosa Road,other_society,1470,2.0,2.0,84.22,3,5729.251700680272
11242,Super built-up  Area,Yelahanka,GrrvaGr,1140,2.0,1.0,50.66,2,4443.859649122807
11243,Super built-up  Area,Harlur,other_society,1752,3.0,2.0,125.0,3,7134.703196347032
11244,Plot  Area,others,GrrvaGr,600,6.0,2.0,80.0,6,13333.333333333334
11245,Plot  Area,2nd Stage Nagarbhavi,GrrvaGr,600,3.0,1.0,84.0,4,14000.0
